Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/input_Post Code_form-control ng-pristine ng_b8fd27""), ""515411"")",Chrome 119.0.0.0,,,2023-11-28 12:30:34,2023-11-28 12:30:35,0.866s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Add Customer_1""))",Chrome 119.0.0.0,,,2023-11-28 12:30:35,2023-11-28 12:30:36,0.570s,PASSED
"click(findTestObject(""Object Repository/AddCustomerManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-28 12:30:36,2023-11-28 12:30:36,0.420s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-28 12:30:36,2023-11-28 12:30:37,0.775s,PASSED
,,,,,,,
Test Cases/AccountOpeningManager,Chrome 119.0.0.0,,,2023-11-28 12:30:37,2023-11-28 12:30:51,13.706s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-28 12:30:38,2023-11-28 12:30:39,1.477s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/login"")",Chrome 119.0.0.0,,,2023-11-28 12:30:39,2023-11-28 12:30:42,3.053s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-28 12:30:42,2023-11-28 12:30:43,0.169s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 119.0.0.0,,,2023-11-28 12:30:43,2023-11-28 12:30:44,1.753s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Open Account""))",Chrome 119.0.0.0,,,2023-11-28 12:30:44,2023-11-28 12:30:46,1.325s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/select_---Customer Name---       Hermoine G_e4ab73""), ""1"", true)",Chrome 119.0.0.0,,,2023-11-28 12:30:46,2023-11-28 12:30:48,1.967s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/select_---Currency---       Dollar      Pou_e54511""), ""Pound"", true)",Chrome 119.0.0.0,,,2023-11-28 12:30:48,2023-11-28 12:30:49,1.430s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Process""))",Chrome 119.0.0.0,,,2023-11-28 12:30:49,2023-11-28 12:30:50,0.556s,PASSED
"click(findTestObject(""Object Repository/AccountOpeningManager/Page_XYZ Bank/button_Home""))",Chrome 119.0.0.0,,,2023-11-28 12:30:50,2023-11-28 12:30:50,0.305s,PASSED
closeBrowser(),Chrome 119.0.0.0,,,2023-11-28 12:30:50,2023-11-28 12:30:51,0.852s,PASSED
